Gender,acc,acq,acs,acu,ape,apf,api 
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Male,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
Female,NA,NA,NA,NA,NA,NA,NA
